,name,lat,lon,population,state
35065,Cheyney University,39.93425,-75.5306,132,Pennsylvania
35066,Chicora,40.94812,-79.74283,908,Pennsylvania
35067,Chinchilla,41.47508,-75.67713,1938,Pennsylvania
35068,Chippewa,40.76143,-80.37908,7970,Pennsylvania
35069,Choconut,41.94847,-76.01405,680,Pennsylvania
35070,Christiana,39.95483,-75.99689,1106,Pennsylvania
35071,Church Hill,40.68201,-77.59861,1702,Pennsylvania
35072,Churchill,40.4384,-79.8431,3117,Pennsylvania
35073,Churchtown,40.13315,-75.96466,307,Pennsylvania
35074,Churchville,40.18622,-75.01878,5866,Pennsylvania
35075,Clairton,40.29229,-79.88172,6108,Pennsylvania
35076,Clappertown,40.40313,-78.27529,92,Pennsylvania
35077,Clara,41.86585,-78.11934,177,Pennsylvania
35078,Clarence,41.04811,-77.94028,798,Pennsylvania
35079,Clarendon,41.78006,-79.0931,406,Pennsylvania
35080,Clarion,41.21479,-79.38532,4431,Pennsylvania
35081,Clarion (Township),41.19157,-79.30182,3629,Pennsylvania
35082,Clark,41.28617,-80.42757,572,Pennsylvania
35083,Clarks Green,41.49286,-75.69964,1524,Pennsylvania
35084,Clarks Summit,41.48869,-75.70852,5085,Pennsylvania
35085,Clarksville,39.97285,-80.04394,191,Pennsylvania
35086,Clay,40.99244,-79.92903,2523,Pennsylvania
35087,Clay,40.18044,-78.02002,864,Pennsylvania
35088,Clay,40.21843,-76.25551,1221,Pennsylvania
35089,Claysburg,40.29674,-78.44974,1246,Pennsylvania
35090,Claysville,40.11785,-80.41034,727,Pennsylvania
35091,Clay (Township),40.23523,-76.24003,6908,Pennsylvania
35092,Clearfield,40.851,-79.73678,2403,Pennsylvania
35093,Clearfield,40.60719,-78.57522,1593,Pennsylvania
35094,Clearfield,41.02728,-78.43919,5917,Pennsylvania
35095,Clearville,39.91675,-78.3839,0,Pennsylvania
35096,Cleona,40.33731,-76.47552,2016,Pennsylvania
35097,Cleveland,40.86648,-76.45265,1135,Pennsylvania
35098,Clifford,41.6742,-75.55421,2085,Pennsylvania
35099,Clifton,41.251,-75.53095,1488,Pennsylvania
35100,Clifton Heights,39.92928,-75.2963,6829,Pennsylvania
35101,Clinton,40.48951,-80.29451,1072,Pennsylvania
35102,Clinton,40.70645,-79.58644,0,Pennsylvania
35103,Clinton,40.70673,-79.82949,2878,Pennsylvania
35104,Clinton,41.20332,-76.89694,3594,Pennsylvania
35105,Clinton,41.22327,-79.86506,945,Pennsylvania
35106,Clinton,41.6432,-75.40797,2056,Pennsylvania
35107,Clinton,41.56796,-75.82092,1328,Pennsylvania
35108,Clintondale,41.01729,-77.52083,110,Pennsylvania
35109,Clintonville,41.19923,-79.87283,436,Pennsylvania
35110,Clover,41.13586,-79.17331,426,Pennsylvania
35111,Clymer,40.66812,-79.0117,1315,Pennsylvania
35112,Clymer,41.84445,-77.53954,619,Pennsylvania
35113,Coal,40.77527,-76.51713,9805,Pennsylvania
35114,Coal Center,40.06841,-79.90171,111,Pennsylvania
35115,Coaldale,40.1673,-78.21529,130,Pennsylvania
35116,Coaldale,40.82287,-75.90687,2431,Pennsylvania
35117,Coalmont,40.21119,-78.20001,94,Pennsylvania
35118,Coalport,40.74784,-78.53447,426,Pennsylvania
35119,Coatesville,39.98316,-75.82384,13327,Pennsylvania
35120,Coburn,40.86312,-77.46444,93,Pennsylvania
35121,Cochranton,41.52005,-80.04839,1114,Pennsylvania
35122,Cochranville,39.89177,-75.92161,555,Pennsylvania
35123,Codorus,39.78377,-76.79383,3918,Pennsylvania
35124,Cogan House,41.40187,-77.136,932,Pennsylvania
35125,Cokeburg,40.10118,-80.06728,625,Pennsylvania
35126,Colebrook,41.21731,-77.52626,197,Pennsylvania
35127,Colebrookdale,40.34456,-75.65402,5109,Pennsylvania
35128,Colerain,39.92751,-78.50558,1127,Pennsylvania
35129,Colerain,39.8554,-76.06698,3905,Pennsylvania
35130,College,40.81422,-77.81729,10792,Pennsylvania
35131,Collegeville,40.18566,-75.45157,5332,Pennsylvania
35132,Colley,41.46462,-76.29748,612,Pennsylvania
35133,Collier,40.40057,-80.13329,8962,Pennsylvania
35134,Collingdale,39.91178,-75.27713,8864,Pennsylvania
35135,Collinsburg,40.22424,-79.76838,1096,Pennsylvania
35136,Colonial Park,40.30064,-76.80969,16132,Pennsylvania
35137,Colony Park,40.34684,-75.9824,1112,Pennsylvania
35138,Columbia,41.84687,-76.86678,1163,Pennsylvania
35139,Columbia,40.03371,-76.50441,10164,Pennsylvania
35140,Columbus,41.94089,-79.58172,903,Pennsylvania
35141,Columbus (Township),41.94322,-79.5554,1585,Pennsylvania
35142,Colver,40.5434,-78.7878,500,Pennsylvania
35143,Colwyn,39.91234,-75.25379,2460,Pennsylvania
35144,Commodore,40.71312,-78.94336,277,Pennsylvania
35145,Conashaugh Lakes,41.30593,-74.98962,1521,Pennsylvania
35146,Concord,40.9787,-79.82783,1394,Pennsylvania
35147,Concord,39.87516,-75.5109,18218,Pennsylvania
35148,Concord,41.88289,-79.6932,1270,Pennsylvania
35149,Conemaugh,40.34582,-78.84921,1924,Pennsylvania
35150,Conemaugh,40.50974,-79.3881,2050,Pennsylvania
35151,Conemaugh,40.23904,-78.96875,6718,Pennsylvania
35152,Conestoga,39.94066,-76.34635,1103,Pennsylvania
35153,Conestoga (Township),39.9348,-76.36058,3908,Pennsylvania
35154,Conewago,39.79804,-77.02354,7906,Pennsylvania
35155,Conewago,40.21534,-76.61598,2976,Pennsylvania
35156,Conewago,40.06442,-76.79585,8629,Pennsylvania
35157,Conewango,41.88838,-79.21599,3389,Pennsylvania
35158,Confluence,39.81285,-79.3567,720,Pennsylvania
35159,Conneaut,41.69978,-80.45882,1326,Pennsylvania
35160,Conneaut,41.88284,-80.43865,4166,Pennsylvania
35161,Conneaut Lake,41.60339,-80.30534,621,Pennsylvania
35162,Conneaut Lakeshore,41.61904,-80.31206,1971,Pennsylvania
35163,Conneautville,41.75783,-80.36784,732,Pennsylvania
35164,Connellsville,40.01785,-79.58948,6919,Pennsylvania
35165,Connellsville (Township),39.99714,-79.54941,2046,Pennsylvania
35166,Connoquenessing,40.81784,-80.01423,676,Pennsylvania
35167,Connoquenessing (Township),40.86185,-80.02214,4207,Pennsylvania
35168,Conoy,40.10507,-76.66705,3344,Pennsylvania
35169,Conshohocken,40.07928,-75.30157,9273,Pennsylvania
35170,Continental Courts,40.87122,-77.86679,608,Pennsylvania
35171,Conway,40.65979,-80.23923,2153,Pennsylvania
35172,Conyngham,40.81808,-76.35138,686,Pennsylvania
35173,Conyngham,40.99203,-76.05659,1822,Pennsylvania
35174,Conyngham (Township),41.13521,-76.11168,1316,Pennsylvania
35175,Cook,40.16693,-79.28809,1884,Pennsylvania
35176,Cooke,40.03348,-77.32175,204,Pennsylvania
35177,Coolbaugh,41.18615,-75.44758,20937,Pennsylvania
35178,Coolspring,41.27517,-80.22488,2108,Pennsylvania
35179,Cooper,41.01081,-78.11771,2578,Pennsylvania
35180,Cooper,40.9643,-76.54142,942,Pennsylvania
35181,Coopersburg,40.51149,-75.39046,2480,Pennsylvania
35182,Cooperstown,41.49867,-79.87033,395,Pennsylvania
35183,Coplay,40.6701,-75.49546,3432,Pennsylvania
35184,Coral,40.49923,-79.17392,305,Pennsylvania
35185,Coraopolis,40.5184,-80.16672,5486,Pennsylvania
35186,Cornplanter,41.50098,-79.66276,2295,Pennsylvania
35187,Cornwall,40.2737,-76.40607,4611,Pennsylvania
35188,Cornwells Heights,40.07678,-74.94878,1238,Pennsylvania
35189,Corry,41.92033,-79.64033,6168,Pennsylvania
35190,Corsica,41.18118,-79.20226,316,Pennsylvania
35191,Corydon,41.93574,-78.86565,284,Pennsylvania
35192,Cotton Town,40.27952,-78.48085,19,Pennsylvania
35193,Coudersport,41.77479,-78.02056,2360,Pennsylvania
35194,Coulter,40.29646,-79.80144,0,Pennsylvania
35195,Courtdale,41.28008,-75.91214,692,Pennsylvania
35196,Cove Forge,40.47912,-78.17339,298,Pennsylvania
35197,Covington,41.1255,-78.17709,495,Pennsylvania
35198,Covington,41.29861,-75.49791,2220,Pennsylvania
35199,Covington,41.72958,-77.09949,1026,Pennsylvania
35200,Cowanshannock,40.79936,-79.29559,2720,Pennsylvania
35201,Crabtree,40.36229,-79.47059,148,Pennsylvania
35202,Crafton,40.43507,-80.06617,6022,Pennsylvania
35203,Cranberry,40.70997,-80.10564,33924,Pennsylvania
35204,Cranberry,41.36847,-79.69193,6307,Pennsylvania
35205,Cranesville,41.90506,-80.34368,568,Pennsylvania
35206,Crawford,41.10678,-77.25525,978,Pennsylvania
35207,Creekside,40.67895,-79.18754,283,Pennsylvania
35208,Crenshaw,41.24867,-78.76197,418,Pennsylvania
35209,Crescent,40.55565,-80.22856,2459,Pennsylvania
35210,Cresson,40.45979,-78.59168,1512,Pennsylvania
35211,Cressona,40.62676,-76.19272,1600,Pennsylvania
35212,Cresson (Township),40.44829,-78.5828,2779,Pennsylvania
35213,Cromwell,40.24298,-77.90895,1472,Pennsylvania
35214,Cross Creek,40.32896,-80.40923,169,Pennsylvania
35215,Cross Creek (Township),40.29597,-80.41166,1366,Pennsylvania
35216,Cross Keys,40.44591,-78.43251,538,Pennsylvania
35217,Cross Roads,39.81955,-76.57663,525,Pennsylvania
35218,Crown,41.38979,-79.27088,265,Pennsylvania
35219,Croydon,40.08733,-74.9035,9860,Pennsylvania
35220,Croyle,40.36887,-78.75688,2292,Pennsylvania
35221,Crucible,39.94841,-79.96477,292,Pennsylvania
35222,Culp,40.58035,-78.26001,42,Pennsylvania
35223,Cumberland,39.80442,-77.25233,7060,Pennsylvania
35224,Cumberland,39.88956,-79.99335,6303,Pennsylvania
35225,Cumberland Valley,39.81257,-78.64106,1447,Pennsylvania
35226,Cumbola,40.71176,-76.13772,246,Pennsylvania
35227,Cummings,41.35106,-77.33325,264,Pennsylvania
35228,Cumru,40.27403,-75.9567,15621,Pennsylvania
35229,Curryville,40.27591,-78.33835,66,Pennsylvania
35230,Curtin,41.08628,-77.76959,491,Pennsylvania
35231,Curtisville,40.64229,-79.85089,1041,Pennsylvania
35232,Curwensville,40.97561,-78.52502,2550,Pennsylvania
35233,Cussewago,41.80102,-80.2128,1424,Pennsylvania
35234,Daisytown,40.31924,-78.90086,291,Pennsylvania
35235,Dale,40.31285,-78.90419,996,Pennsylvania
35236,Dallas,41.33619,-75.96325,2692,Pennsylvania
35237,Dallastown,39.89954,-76.64025,4188,Pennsylvania
35238,Dallas (Township),41.35596,-75.96643,9119,Pennsylvania
35239,Dalmatia,40.65425,-76.90248,372,Pennsylvania
35240,Dalton,41.53424,-75.73603,1276,Pennsylvania
35241,Damascus,41.70557,-75.13058,3717,Pennsylvania
35242,Danville,40.96342,-76.61273,4228,Pennsylvania
35243,Darby,39.91845,-75.25907,10661,Pennsylvania
35244,Darby (Township),39.8952,-75.26604,9181,Pennsylvania
35245,Darlington,40.80951,-80.42257,246,Pennsylvania
35246,Darlington (Township),40.81722,-80.4518,1792,Pennsylvania
35247,Dauberville,40.4637,-75.98188,669,Pennsylvania
35248,Daugherty,40.74855,-80.2742,3046,Pennsylvania
35249,Dauphin,40.36731,-76.93109,796,Pennsylvania
35250,Davidson,41.32881,-76.43834,548,Pennsylvania
35251,Davidsville,40.22702,-78.93641,807,Pennsylvania
35252,Dawson,40.04702,-79.65448,348,Pennsylvania
35253,Dayton,40.88034,-79.24198,548,Pennsylvania
35254,Dean,40.59359,-78.48591,328,Pennsylvania
35255,Decatur,40.88233,-78.31049,2972,Pennsylvania
35256,Decatur,40.69729,-77.41235,2963,Pennsylvania
35257,Deemston,40.02591,-80.03033,751,Pennsylvania
35258,Deer Creek,41.46349,-80.13425,451,Pennsylvania
35259,Deerfield,41.94623,-77.42203,541,Pennsylvania
35260,Deerfield,41.73613,-79.36943,266,Pennsylvania
35261,Deer Lake,39.85008,-79.58921,417,Pennsylvania
35262,Deer Lake,40.62509,-76.06049,675,Pennsylvania
35263,Defiance,40.16119,-78.22973,403,Pennsylvania
35264,Delano,40.83898,-76.07104,206,Pennsylvania
35265,Delano (Township),40.85386,-76.05397,410,Pennsylvania
35266,Delaware,40.5859,-77.2223,1604,Pennsylvania
35267,Delaware,41.32403,-80.31969,2086,Pennsylvania
35268,Delaware,41.11584,-76.83859,4294,Pennsylvania
35269,Delaware,41.23746,-74.9278,7625,Pennsylvania
35270,Delaware Water Gap,40.97926,-75.14296,683,Pennsylvania
35271,Delmar,41.72423,-77.35628,2802,Pennsylvania
35272,Delmont,40.41312,-79.57032,2597,Pennsylvania
35273,Delta,39.72705,-76.32663,708,Pennsylvania
35274,Dennison,41.09766,-75.83688,973,Pennsylvania
35275,Denver,40.23315,-76.13717,3776,Pennsylvania
35276,Derry,40.2678,-76.65306,24813,Pennsylvania
35277,Derry,40.63591,-77.53386,7247,Pennsylvania
35278,Derry,41.05245,-76.64052,1089,Pennsylvania
35279,Derry,40.33396,-79.29976,2626,Pennsylvania
35280,Derry (Township),40.37447,-79.31133,13532,Pennsylvania
35281,DeSales University,40.53822,-75.37811,887,Pennsylvania
35282,Devon,40.04928,-75.42908,1981,Pennsylvania
35283,Dewart,41.10925,-76.87663,1374,Pennsylvania
35284,Dickinson,40.09118,-77.26425,5359,Pennsylvania
35285,Dickson City,41.47147,-75.60769,6022,Pennsylvania
35286,Dillsburg,40.11093,-77.03498,2638,Pennsylvania
35287,Dilworthtown,39.90187,-75.57136,1037,Pennsylvania
35288,Dimock,41.73907,-75.91255,1224,Pennsylvania
35289,Dingman,41.32285,-74.92722,12824,Pennsylvania
35290,Distant,40.96951,-79.35671,0,Pennsylvania
35291,District,40.43387,-75.65696,1374,Pennsylvania
35292,Dixonville,40.71645,-79.00698,905,Pennsylvania
35293,Donaldson,40.63592,-76.4119,343,Pennsylvania
35294,Donegal,40.9215,-79.73306,1799,Pennsylvania
35295,Donegal,40.13759,-80.45909,2384,Pennsylvania
35296,Donegal,40.11257,-79.38254,102,Pennsylvania
35297,Donegal (Township),40.1021,-79.3321,2196,Pennsylvania
35298,Donora,40.1734,-79.85755,4542,Pennsylvania
35299,Dormont,40.3959,-80.03311,8139,Pennsylvania
35300,Dorneyville,40.5751,-75.51963,5176,Pennsylvania
35301,Dorrance,41.107,-75.99192,2077,Pennsylvania
35302,Dorseyville,40.57701,-79.88866,0,Pennsylvania
35303,Douglass,40.28924,-75.68232,3688,Pennsylvania
35304,Douglass,40.34251,-75.59508,10633,Pennsylvania
35305,Douglassville,40.25787,-75.7263,419,Pennsylvania
35306,Dover,40.00176,-76.85025,1954,Pennsylvania
35307,Dover (Township),40.0015,-76.87193,22895,Pennsylvania
35308,Downingtown,40.0065,-75.70327,8177,Pennsylvania
35309,Doylestown,40.31011,-75.12989,8292,Pennsylvania
35310,Doylestown (Township),40.29783,-75.14045,17991,Pennsylvania
35311,Dravosburg,40.35063,-79.88616,1590,Pennsylvania
35312,Dreher,41.29791,-75.35936,1356,Pennsylvania
35313,Drexel Hill,39.94706,-75.29213,28538,Pennsylvania
35314,Drifting,41.02422,-78.10834,0,Pennsylvania
35315,Driftwood,41.33978,-78.13417,37,Pennsylvania
35316,Drumore,39.80893,-76.25301,2587,Pennsylvania
35317,Dry Tavern,39.93924,-80.01228,552,Pennsylvania
35318,Dryville,40.46426,-75.74964,117,Pennsylvania
35319,Dublin,40.37177,-75.20156,2182,Pennsylvania
35320,Dublin,40.05968,-77.95634,1190,Pennsylvania
35321,Dublin,40.14672,-77.84616,1182,Pennsylvania
35322,DuBois,41.11923,-78.76003,7464,Pennsylvania
35323,Duboistown,41.22258,-77.03691,1193,Pennsylvania
35324,Dudley,40.20536,-78.1814,183,Pennsylvania
35325,Dumb Hundred,40.31731,-78.40833,69,Pennsylvania
35326,Dunbar,39.97785,-79.61448,1000,Pennsylvania
35327,Dunbar (Township),39.95713,-79.61065,6587,Pennsylvania
35328,Duncan,41.65124,-77.2548,190,Pennsylvania
35329,Duncannon,40.39814,-77.02303,1467,Pennsylvania
35330,Duncansville,40.42341,-78.4339,1243,Pennsylvania
35331,Dunkard,39.75391,-79.99276,2143,Pennsylvania
35332,Dunlevy,40.11007,-79.85143,368,Pennsylvania
35333,Dunlo,40.29452,-78.72113,450,Pennsylvania
35334,Dunmore,41.4198,-75.63241,14169,Pennsylvania
35335,Dunnstable,41.17337,-77.38609,1020,Pennsylvania
35336,Dunnstown,41.1459,-77.42137,1268,Pennsylvania
35337,Dupont,41.32508,-75.74547,2546,Pennsylvania
35338,Duquesne,40.38146,-79.85977,5205,Pennsylvania
35339,Durham,40.57333,-75.2176,1096,Pennsylvania
35340,Duryea,41.34397,-75.73853,5063,Pennsylvania
35341,Dushore,41.52424,-76.40077,455,Pennsylvania
35342,Dyberry,41.6466,-75.29249,1404,Pennsylvania
35343,Eagle,40.07788,-75.68771,327,Pennsylvania
35344,Eagle Creek,40.89527,-77.89211,140,Pennsylvania
35345,Eagle Lake,41.28451,-75.4877,0,Pennsylvania
35346,Eagles Mere,41.41091,-76.58189,152,Pennsylvania
35347,Eagleview,40.05938,-75.68075,2034,Pennsylvania
35348,Eagleville,41.05645,-77.59277,419,Pennsylvania
35349,Eagleville,40.15955,-75.40824,5362,Pennsylvania
35350,Earl,40.34774,-75.70439,3092,Pennsylvania
35351,Earl,40.10967,-76.09911,7117,Pennsylvania
35352,Earlston,40.00619,-78.37002,991,Pennsylvania
35353,East Allen,40.70953,-75.42631,5020,Pennsylvania
35354,East Altoona,40.54729,-78.36474,329,Pennsylvania
35355,East Bangor,40.87954,-75.18379,1118,Pennsylvania
35356,East Berlin,39.9376,-76.97859,1549,Pennsylvania
35357,East Berwick,41.06203,-76.22243,2397,Pennsylvania
35358,East Bethlehem,39.99778,-80.0212,2305,Pennsylvania
35359,East Bradford,39.96366,-75.64667,10645,Pennsylvania
35360,East Brady,40.9859,-79.6131,815,Pennsylvania
35361,East Brandywine,40.03215,-75.75422,9995,Pennsylvania
35362,East Brunswick,40.68255,-75.9831,1862,Pennsylvania
35363,East Buffalo,40.92848,-76.91079,7481,Pennsylvania
35364,East Butler,40.87784,-79.84644,756,Pennsylvania
35365,East Caln,40.01303,-75.67746,5483,Pennsylvania
35366,East Cameron,40.74868,-76.52833,620,Pennsylvania
35367,East Carroll,40.58196,-78.69238,1409,Pennsylvania
35368,East Chillisquaque,40.9854,-76.79119,668,Pennsylvania
35369,East Cocalico,40.22384,-76.1056,10899,Pennsylvania
35370,East Conemaugh,40.34868,-78.88364,1075,Pennsylvania
35371,East Coventry,40.20315,-75.6144,7182,Pennsylvania
35372,East Deer,40.59231,-79.7831,1471,Pennsylvania
35373,East Donegal,40.08356,-76.56644,8668,Pennsylvania
35374,East Drumore,39.84923,-76.17815,3929,Pennsylvania
35375,East Earl,40.1101,-76.03272,1268,Pennsylvania
35376,East Earl (Township),40.12654,-76.03173,6744,Pennsylvania
35377,East Fairfield,41.55015,-80.07718,831,Pennsylvania
35378,East Fallowfield,39.95308,-75.81327,7729,Pennsylvania
35379,East Fallowfield,41.52965,-80.3201,1513,Pennsylvania
35380,East Finley,40.05061,-80.39049,1281,Pennsylvania
35381,East Franklin,40.86698,-79.56071,3806,Pennsylvania
35382,East Freedom,40.35757,-78.42974,629,Pennsylvania
35383,East Goshen,39.99647,-75.55128,18390,Pennsylvania
35384,East Greenville,40.40649,-75.50185,3164,Pennsylvania
35385,East Hanover,40.39051,-76.68217,6021,Pennsylvania
35386,East Hanover,40.40612,-76.59397,2663,Pennsylvania
35387,East Hempfield,40.08251,-76.38396,26472,Pennsylvania
35388,East Hopewell,39.80201,-76.53346,2435,Pennsylvania
35389,East Huntingdon,40.14168,-79.60398,7653,Pennsylvania
35390,East Keating,41.31549,-77.97378,9,Pennsylvania
35391,East Lackawannock,41.20276,-80.27087,1669,Pennsylvania
35392,East Lampeter,40.03789,-76.21392,17734,Pennsylvania
35393,East Lansdowne,39.94567,-75.26129,2698,Pennsylvania
35394,Eastlawn Gardens,40.75065,-75.29573,3599,Pennsylvania
35395,East Mahoning,40.79195,-79.04674,962,Pennsylvania
35396,East Manchester,40.04487,-76.70764,8425,Pennsylvania
35397,East Marianna,40.02174,-80.09339,0,Pennsylvania
35398,East Marlborough,39.87619,-75.72105,7543,Pennsylvania
35399,East McKeesport,40.38312,-79.80644,2046,Pennsylvania
35400,East Mead,41.62272,-80.06048,1311,Pennsylvania
35401,East Nantmeal,40.13014,-75.74956,1842,Pennsylvania
35402,East Norriton,40.15211,-75.33562,14025,Pennsylvania
35403,East Norwegian,40.7095,-76.16496,861,Pennsylvania
35404,East Nottingham,39.76049,-75.96868,8991,Pennsylvania
35405,Easton,40.68843,-75.22073,30190,Pennsylvania
35406,East Penn,40.77377,-75.72357,2782,Pennsylvania
35407,East Pennsboro,40.28741,-76.93776,21050,Pennsylvania
35408,East Petersburg,40.1001,-76.35413,4591,Pennsylvania
35409,East Pikeland,40.13249,-75.56168,8400,Pennsylvania
35410,East Pittsburgh,40.39562,-79.83866,1903,Pennsylvania
35411,East Prospect,39.97204,-76.51997,928,Pennsylvania
35412,East Providence,40.00274,-78.26303,1774,Pennsylvania
35413,East Rochester,40.70007,-80.26812,560,Pennsylvania
35414,East Rockhill,40.40864,-75.29019,5821,Pennsylvania
35415,East Salem,40.60897,-77.23804,114,Pennsylvania
35416,East Sharpsburg,40.33258,-78.36918,160,Pennsylvania
35417,East Side,41.06147,-75.76936,248,Pennsylvania
35418,East Smithfield,41.86452,-76.6255,0,Pennsylvania
35419,East St. Clair,40.13058,-78.55758,2895,Pennsylvania
35420,East Stroudsburg,40.99954,-75.18129,8872,Pennsylvania
35421,East Taylor,40.37162,-78.85709,2398,Pennsylvania
35422,Easttown,40.02641,-75.44474,11013,Pennsylvania
35423,East Union,40.88781,-76.1263,1656,Pennsylvania
35424,East Uniontown,39.8998,-79.69782,2096,Pennsylvania
35425,Eastvale,40.76673,-80.31479,181,Pennsylvania
35426,East Vandergrift,40.59812,-79.56116,598,Pennsylvania
35427,East Vincent,40.16883,-75.59236,7456,Pennsylvania
35428,East Washington,40.17368,-80.23756,1843,Pennsylvania
35429,East Waterford,40.37036,-77.60471,178,Pennsylvania
35430,East Wheatfield,40.44594,-79.0114,2131,Pennsylvania
35431,East Whiteland,40.04765,-75.55406,14803,Pennsylvania
35432,East York,39.97371,-76.68636,8670,Pennsylvania
35433,Eaton,41.48866,-75.95479,1437,Pennsylvania
35434,Eau Claire,41.13617,-79.79811,301,Pennsylvania
35435,Ebensburg,40.48507,-78.72474,3380,Pennsylvania
35436,Economy,40.60007,-80.22478,9040,Pennsylvania
35437,Eddington,40.08456,-74.94489,1832,Pennsylvania
35438,Eddystone,39.86011,-75.34436,2444,Pennsylvania
35439,Eden,39.91988,-76.14058,2248,Pennsylvania
35440,Edenborn,39.88424,-79.88172,154,Pennsylvania
35441,Edenburg,40.56648,-75.96049,700,Pennsylvania
35442,Edgewood,40.43201,-79.88144,3099,Pennsylvania
35443,Edgewood,40.78842,-76.57246,2237,Pennsylvania
35444,Edgeworth,40.55118,-80.19284,1659,Pennsylvania
35445,Edgmont,39.94944,-75.46308,4283,Pennsylvania
35446,Edie,40.08674,-79.12697,62,Pennsylvania
35447,Edinboro,41.87422,-80.13172,4756,Pennsylvania
35448,Edinburg,41.0145,-80.43673,0,Pennsylvania
35449,Edwardsville,41.26953,-75.91631,4929,Pennsylvania
35450,Effort,40.93926,-75.43491,2345,Pennsylvania
35451,Egypt,40.6801,-75.52991,2676,Pennsylvania
35452,Ehrenfeld,40.37146,-78.77752,198,Pennsylvania
35453,Eighty Four,40.18174,-80.13311,613,Pennsylvania
35454,Elberta,40.51424,-78.32196,297,Pennsylvania
35455,Elco,40.07757,-79.86921,263,Pennsylvania
35456,Elder,40.67144,-78.69187,1029,Pennsylvania
35457,Elderton,40.69506,-79.34143,330,Pennsylvania
35458,Eldorado,40.47229,-78.42418,471,Pennsylvania
35459,Eldred,41.24724,-79.13194,1264,Pennsylvania
35460,Eldred,41.32038,-76.96105,1986,Pennsylvania
35461,Eldred,41.95784,-78.3853,757,Pennsylvania
35462,Eldred,40.85844,-75.44648,2627,Pennsylvania
35463,Eldred,40.71083,-76.49476,710,Pennsylvania
35464,Eldred,41.74786,-79.55331,579,Pennsylvania
35465,Eldred (Township),41.91991,-78.40909,1380,Pennsylvania
35466,Elgin,41.90311,-79.74366,203,Pennsylvania
35467,Elim,40.29785,-78.94253,3846,Pennsylvania
35468,Elizabeth,40.26924,-79.88977,1393,Pennsylvania
35469,Elizabeth,40.22196,-76.30672,3973,Pennsylvania
35470,Elizabethtown,40.15287,-76.60275,11935,Pennsylvania
35471,Elizabeth (Township),40.26751,-79.81804,12825,Pennsylvania
35472,Elizabethville,40.54897,-76.81192,1353,Pennsylvania
35473,Elk,39.73747,-75.90528,1707,Pennsylvania
35474,Elk,41.27719,-79.48831,1423,Pennsylvania
35475,Elk,41.62714,-77.5307,45,Pennsylvania
35476,Elk,41.96026,-78.97303,477,Pennsylvania
35477,Elk Creek,41.88681,-80.29204,1780,Pennsylvania
35478,Elk Grove,41.30657,-76.40882,0,Pennsylvania
35479,Elkins Park,40.07706,-75.12684,6805,Pennsylvania
35480,Elkland,41.52964,-76.65154,546,Pennsylvania
35481,Elkland,41.98618,-77.31081,1819,Pennsylvania
35482,Elk Lick,39.77782,-79.13016,2260,Pennsylvania
35483,Ellport,40.86395,-80.25895,1085,Pennsylvania
35484,Ellsworth,40.11202,-80.01727,947,Pennsylvania
35485,Ellwood City,40.86198,-80.28291,7570,Pennsylvania
35486,Elmhurst,41.37803,-75.54833,843,Pennsylvania
35487,Elmora,40.60174,-78.74641,0,Pennsylvania
35488,Elrama,40.25201,-79.92505,326,Pennsylvania
35489,Elverson,40.15676,-75.83271,1390,Pennsylvania
35490,Elysburg,40.86453,-76.55246,2336,Pennsylvania
35491,Emeigh,40.69479,-78.78697,0,Pennsylvania
35492,Emerald Lakes,41.08842,-75.41963,3300,Pennsylvania
35493,Emigsville,40.02176,-76.72802,3899,Pennsylvania
35494,Emlenton,41.18024,-79.70855,612,Pennsylvania
35495,Emmaus,40.53954,-75.49685,11663,Pennsylvania
35496,Emporium,41.51145,-78.23529,1888,Pennsylvania
35497,Emsworth,40.51007,-80.0945,2491,Pennsylvania
35498,Englewood,40.78398,-76.24189,775,Pennsylvania
35499,Enhaut,40.23176,-76.82692,820,Pennsylvania
35500,Enlow,40.45424,-80.23311,1038,Pennsylvania
35501,Enola,40.29009,-76.93386,6030,Pennsylvania
35502,Enon Valley,40.85478,-80.45701,298,Pennsylvania
35503,Ephrata,40.17982,-76.17884,13743,Pennsylvania
35504,Ephrata (Township),40.16313,-76.13455,10700,Pennsylvania
35505,Erie,42.12922,-80.08506,94160,Pennsylvania
35506,Ernest,40.67812,-79.1617,415,Pennsylvania
35507,Espy,41.0062,-76.40994,1602,Pennsylvania
35508,Etna,40.50424,-79.94894,3396,Pennsylvania
35509,Eulalia,41.75663,-78.06017,901,Pennsylvania
35510,Evansburg,40.18094,-75.42907,1983,Pennsylvania
35511,Evans City,40.76923,-80.06284,1720,Pennsylvania
35512,Everett,40.01147,-78.37335,1762,Pennsylvania
35513,Everson,40.09118,-79.58754,759,Pennsylvania
35514,Exeter,40.31474,-75.8355,25467,Pennsylvania
35515,Exeter,41.32064,-75.81908,5519,Pennsylvania
35516,Exeter,41.42954,-75.85282,623,Pennsylvania
35517,Exeter (Township),41.3831,-75.83856,2061,Pennsylvania
35518,Export,40.41812,-79.6256,896,Pennsylvania
35519,Exton,40.029,-75.62077,6095,Pennsylvania
35520,Eyers Grove,41.0887,-76.51717,59,Pennsylvania
35521,Factoryville,41.56313,-75.78269,1160,Pennsylvania
35522,Fairchance,39.8248,-79.75449,1871,Pennsylvania
