,name,lat,lon,population,state
441,Jurupa Valley,34.001,-117.4706,104684,California
442,Brockton,42.0821,-71.0242,104216,Massachusetts
443,Rialto,34.1175,-117.3892,103799,California
444,Charlottesville,38.0375,-78.4855,103760,Virginia
445,Norwalk,33.9069,-118.0829,103330,California
446,Highlands Ranch,39.5419,-104.9708,103238,Colorado
447,Allen,33.1088,-96.6735,102778,Texas
448,Wichita Falls,33.9072,-98.5291,102563,Texas
449,Rio Rancho,35.2873,-106.6982,102403,New Mexico
450,Vacaville,38.3587,-121.9673,102256,California
451,Spokane Valley,47.6626,-117.2346,102178,Washington
452,Longmont,40.1686,-105.1005,101642,Colorado
453,Kingsport,36.5224,-82.5454,101323,Tennessee
454,Menifee,33.6909,-117.1849,101089,California
455,Lee's Summit,38.9171,-94.3816,100772,Missouri
456,Quincy,42.2506,-71.0187,100544,Massachusetts
457,Lynn,42.4781,-70.9664,100233,Massachusetts
458,San Angelo,31.4424,-100.4504,100057,Texas
459,Federal Way,47.3091,-122.3358,99792,Washington
460,Bowling Green,36.9716,-86.4378,99669,Kentucky
461,Bismarck,46.8143,-100.7694,99433,North Dakota
462,Hesperia,34.3975,-117.3147,99287,California
463,Riverview,27.8227,-82.3023,98928,Florida
465,Edinburg,26.3196,-98.1597,98759,Texas
466,Vista,33.1896,-117.2386,98651,California
467,Carmel,39.965,-86.146,98137,Indiana
468,St. Augustine,29.8976,-81.31,97703,Florida
469,Beaverton,45.4779,-122.8168,97466,Oregon
470,Portsmouth,36.8468,-76.354,97454,Virginia
471,Fishers,39.9588,-85.9659,97154,Indiana
472,Orem,40.2981,-111.6994,96734,Utah
473,Sandy,40.5709,-111.8506,96272,Utah
474,Sunrise,26.1547,-80.2997,96220,Florida
476,San Tan Valley,33.1786,-111.5629,96127,Arizona
477,Compton,33.893,-118.2274,96083,California
478,Lawrence,38.9597,-95.2642,96061,Kansas
479,Arden-Arcade,38.6017,-121.3845,95909,California
480,Slidell,30.2887,-89.7828,95528,Louisiana
481,Boca Raton,26.3752,-80.108,95347,Florida
482,Livonia,42.3972,-83.3733,95294,Michigan
483,Carson,33.8374,-118.2559,95104,California
484,Williamsburg,37.2693,-76.7076,94892,Virginia
485,La Crosse,43.8241,-91.2268,94627,Wisconsin
486,San Marcos,33.135,-117.1743,94313,California
487,Prescott Valley,34.598,-112.3185,93923,Arizona
488,Middletown,39.5033,-84.3659,93870,Ohio
489,Goodyear,33.2614,-112.3622,93651,Arizona
490,San Germán,18.0827,-67.046,93549,Puerto Rico
491,Edmond,35.6689,-97.416,93522,Oklahoma
492,Fall River,41.7136,-71.1015,93339,Massachusetts
493,South Gate,33.9447,-118.1926,93308,California
494,Suffolk,36.6953,-76.6398,93268,Virginia
495,Santa Fe,35.6619,-105.9819,93165,New Mexico
496,Mayagüez,18.2003,-67.1397,93079,Puerto Rico
497,Santa Monica,34.0235,-118.481,92828,California
498,Tracy,37.7269,-121.4523,92792,California
499,Roswell,34.0391,-84.3513,92688,Georgia
500,Plantation,26.1259,-80.2617,92212,Florida
501,Alafaya,28.528,-81.1868,92080,Florida
502,Kirkland,47.697,-122.2057,91656,Washington
503,Hoover,33.3763,-86.8068,91371,Alabama
505,Lawton,34.6175,-98.4202,91247,Oklahoma
506,San Leandro,37.7074,-122.1599,91176,California
508,O'Fallon,38.785,-90.7175,90802,Missouri
509,Manteca,37.7927,-121.2264,90678,California
510,Florence,34.178,-79.7898,90419,South Carolina
511,Joplin,37.0757,-94.5018,90384,Missouri
512,Chino,33.9836,-117.6654,90279,California
513,Germantown,39.1755,-77.2643,90235,Maryland
514,Waukegan,42.3698,-87.8716,89751,Illinois
515,Buckeye,33.4314,-112.6429,89711,Arizona
516,Town 'n' Country,28.0106,-82.5763,89679,Florida
517,Clifton,40.863,-74.1575,89460,New Jersey
519,Mount Pleasant,32.8537,-79.8203,88900,South Carolina
520,Missoula,46.8751,-114.0214,88780,Montana
521,Newton,42.3316,-71.2085,88647,Massachusetts
522,Livermore,37.6868,-121.7607,88403,California
523,Palm Coast,29.5389,-81.2457,88313,Florida
524,Avondale,33.3873,-112.3235,88065,Arizona
525,Muncie,40.1989,-85.395,88061,Indiana
526,Conroe,30.3238,-95.4824,87930,Texas
527,Hawthorne,33.9147,-118.3476,87863,California
528,Rapid City,44.0716,-103.2204,87826,South Dakota
530,New Braunfels,29.6994,-98.1148,87549,Texas
531,Citrus Heights,38.6948,-121.288,87521,California
532,Whittier,33.9678,-118.0188,87184,California
533,Troy,42.5817,-83.1457,86912,Michigan
534,Winchester,39.1735,-78.1746,86813,Virginia
535,Decatur,39.8557,-88.9342,86231,Illinois
536,Deerfield Beach,26.305,-80.1277,86062,Florida
537,Vineland,39.4653,-74.9981,86042,New Jersey
538,Springdale,36.1901,-94.1574,85887,Arkansas
539,Newport Beach,33.6151,-117.8668,85806,California
540,San Ramon,37.7624,-121.9365,85688,California
541,Lake Forest,33.6605,-117.6714,85516,California
542,Mission,26.2039,-98.3256,85311,Texas
544,Brooklyn Park,45.1112,-93.3505,85247,Minnesota
545,Bryan,30.665,-96.3807,85204,Texas
546,Westland,42.3192,-83.3805,84961,Michigan
547,Cicero,41.8445,-87.7593,84905,Illinois
548,Napa,38.2975,-122.301,84703,California
549,Fort Myers,26.6194,-81.8302,84694,Florida
550,Pine Hills,28.5818,-81.4692,84289,Florida
551,Atascocita,29.9777,-95.1953,84222,Texas
552,Buena Park,33.8572,-118.0046,83974,California
553,Redwood City,37.5025,-122.2253,83905,California
554,Anderson,40.0891,-85.6892,83875,Indiana
555,Farmington Hills,42.486,-83.3771,83749,Michigan
556,Melbourne,28.1086,-80.6627,83500,Florida
557,Miami Beach,25.8171,-80.1396,83469,Florida
559,Alhambra,34.084,-118.1355,83174,California
560,State College,40.7909,-77.8567,83170,Pennsylvania
562,Warwick,41.7062,-71.4334,82666,Rhode Island
563,Cranston,41.7658,-71.4858,82654,Rhode Island
564,Baytown,29.7587,-94.9671,82543,Texas
565,Largo,27.9088,-82.7712,82505,Florida
566,Silver Spring,39.0028,-77.0207,82472,Maryland
568,Mountain View,37.4001,-122.0796,82409,California
569,Johns Creek,34.0333,-84.2027,82068,Georgia
570,Salisbury,38.3756,-75.5865,81921,Maryland
571,Morgantown,39.6383,-79.9464,81912,West Virginia
573,Franklin,35.92,-86.8516,81531,Tennessee
575,Madera,36.963,-120.0778,80937,California
576,Parma,41.3843,-81.7286,80880,Ohio
577,Layton,41.077,-111.962,80858,Utah
578,New Rochelle,40.9304,-73.7836,80685,New York
579,Somerville,42.3908,-71.1014,80608,Massachusetts
580,Terre Haute,39.466,-87.3751,80567,Indiana
581,Flagstaff,35.1872,-111.6194,80167,Arizona
582,Plymouth,45.0225,-93.4617,80034,Minnesota
584,Tustin,33.7311,-117.8107,79895,California
585,Anniston,33.6712,-85.8135,79717,Alabama
586,Milpitas,37.4336,-121.8921,79593,California
587,Texarkana,33.45,-94.0847,79570,Texas
588,Pleasanton,37.6663,-121.8805,79558,California
589,Boynton Beach,26.5281,-80.0811,79479,Florida
590,Port Huron,42.9821,-82.4388,79363,Michigan
591,Turlock,37.5053,-120.8588,79301,California
592,Folsom,38.6668,-121.1422,79201,California
593,Bellflower,33.888,-118.1271,79070,California
594,Pharr,26.1685,-98.1904,78997,Texas
595,Homestead,25.4665,-80.4472,78885,Florida
596,Alton,38.9037,-90.152,78729,Illinois
597,Upland,34.1178,-117.6604,78624,California
598,Evanston,42.0464,-87.6943,78454,Illinois
599,Rancho Cordova,38.5737,-121.2527,78358,California
600,Battle Creek,42.2985,-85.2296,78338,Michigan
601,Alameda,37.7668,-122.267,78320,California
602,Chino Hills,33.9508,-117.7254,78229,California
603,Cheyenne,41.135,-104.7902,78204,Wyoming
604,Lebanon,40.3412,-76.4228,78147,Pennsylvania
605,Perris,33.7898,-117.2233,78106,California
606,Schaumburg,42.0308,-88.0838,78053,Illinois
607,Kendall,25.6697,-80.3556,78007,Florida
608,Davis,38.5553,-121.737,77874,California
609,Elizabethtown,37.7031,-85.8773,77770,Kentucky
610,Jonesboro,35.8212,-90.6791,77520,Arkansas
611,Hammond,41.6168,-87.4909,77491,Indiana
612,Carmichael,38.6318,-121.3263,77358,California
613,Arlington Heights,42.0955,-87.9826,77283,Illinois
615,Camarillo,34.223,-119.0321,76748,California
616,Wyoming,42.8908,-85.7066,76625,Michigan
617,Hattiesburg,31.3074,-89.317,76501,Mississippi
618,The Villages,28.9034,-81.9887,76415,Florida
619,Pasco,46.2506,-119.1305,76398,Washington
620,Southfield,42.4765,-83.2605,76196,Michigan
621,Wenatchee,47.436,-120.3295,76152,Washington
623,Rochester Hills,42.6645,-83.1563,75990,Michigan
624,Loveland,40.4166,-105.0623,75938,Colorado
625,Valdosta,30.8502,-83.2788,75919,Georgia
626,Pittsburg,38.0182,-121.8965,75701,California
627,Owensboro,37.7575,-87.1172,75644,Kentucky
628,South Jordan,40.557,-111.9784,75617,Utah
629,Bethlehem,40.6266,-75.3679,75599,Pennsylvania
630,Apple Valley,34.5352,-117.2109,75311,California
631,Pawtucket,41.8744,-71.3743,75200,Rhode Island
632,Flower Mound,33.0343,-97.1146,75050,Texas
633,St. Joseph,39.7598,-94.821,75033,Missouri
634,Cedar Park,30.5105,-97.8197,74741,Texas
636,Caguas,18.2319,-66.0388,74502,Puerto Rico
637,Ellicott City,39.2774,-76.8345,74432,Maryland
638,Saratoga Springs,43.0674,-73.7775,74339,New York
639,Pocatello,42.8724,-112.4647,74284,Idaho
640,Oshkosh,44.0227,-88.5619,74251,Wisconsin
641,North Port,27.0576,-82.1977,74131,Florida
642,New Britain,41.6759,-72.7862,74022,Connecticut
643,Woodbury,44.9057,-92.923,74014,Minnesota
644,Lauderhill,26.1605,-80.2241,73935,Florida
645,Lehi,40.4136,-111.8725,73911,Utah
646,Bolingbrook,41.6901,-88.1021,73807,Illinois
647,Dale City,38.6473,-77.3459,73716,Virginia
648,Missouri City,29.563,-95.5365,73682,Texas
649,Sheboygan,43.7403,-87.7316,73531,Wisconsin
650,Mansfield,40.7656,-82.5275,73448,Ohio
651,Glens Falls,43.3109,-73.6458,73424,New York
652,Lodi,38.1218,-121.2932,73239,California
653,Harrisonburg,38.4362,-78.8735,73160,Virginia
654,Doral,25.8152,-80.3565,73126,Florida
655,Centreville,38.839,-77.4389,73064,Virginia
656,Dothan,31.2336,-85.407,73037,Alabama
658,Mount Vernon,40.9136,-73.8291,72855,New York
660,Baldwin Park,34.0829,-117.9722,72813,California
661,Broomfield,39.9542,-105.0526,72697,Colorado
662,Redlands,34.0512,-117.1712,72649,California
663,Camden,39.9361,-75.1073,72381,New Jersey
664,Altoona,40.5082,-78.4007,72348,Pennsylvania
665,Redmond,47.6763,-122.1169,72166,Washington
666,Framingham,42.3085,-71.4368,72089,Massachusetts
667,Porterville,36.0643,-119.0338,71669,California
669,Waukesha,43.0087,-88.2464,71307,Wisconsin
670,Blacksburg,37.23,-80.4279,71277,Virginia
671,Wausau,44.962,-89.6459,71236,Wisconsin
672,Sumter,33.9392,-80.393,71234,South Carolina
673,Janesville,42.6854,-89.0135,71202,Wisconsin
674,Brunswick,31.1449,-81.4746,71160,Georgia
675,Tamarac,26.2056,-80.2539,71140,Florida
676,Daytona Beach,29.1995,-81.0982,71041,Florida
677,Castle Rock,39.3763,-104.8535,71037,Colorado
678,Redondo Beach,33.8577,-118.3765,70998,California
680,Union City,37.6032,-122.0181,70828,California
681,Fairbanks,64.8353,-147.6533,70817,Alaska
682,Bayonne,40.6668,-74.1158,70553,New Jersey
683,Guaynabo,18.3832,-66.1134,70542,Puerto Rico
685,Grand Forks,47.9214,-97.0884,70475,North Dakota
686,Rocklin,38.8075,-121.2489,70317,California
687,Passaic,40.8574,-74.1282,70308,New Jersey
688,Casas Adobes,32.3423,-111.0113,70224,Arizona
689,St. Charles,38.7954,-90.5157,70218,Missouri
690,El Paso de Robles,35.6394,-120.656,70128,California
691,Maple Grove,45.1089,-93.4626,69900,Minnesota
692,Sherman,33.6273,-96.6221,69880,Texas
693,Walnut Creek,37.9024,-122.0399,69876,California
694,Dublin,37.7161,-121.8963,69818,California
695,North Richland Hills,32.8604,-97.218,69817,Texas
696,Gary,41.5905,-87.3473,69739,Indiana
697,Glen Burnie,39.156,-76.6071,69739,Maryland
698,Conway,35.0753,-92.4692,69651,Arkansas
699,Michigan City,41.7092,-86.869,69459,Indiana
700,Lakeville,44.6774,-93.252,69026,Minnesota
701,Blaine,45.1696,-93.2077,68999,Minnesota
702,Poinciana,28.1217,-81.4821,68922,Florida
703,East Orange,40.7651,-74.2117,68918,New Jersey
704,Noblesville,40.0355,-86.0042,68885,Indiana
705,Gaithersburg,39.1346,-77.2131,68827,Maryland
706,Lake Elsinore,33.6847,-117.3344,68822,California
707,Palo Alto,37.3905,-122.1468,68624,California
708,Dalton,34.769,-84.972,68614,Georgia
709,Dubuque,42.5002,-90.707,68601,Iowa
710,Eastvale,33.9617,-117.5803,68539,California
711,Tulare,36.1995,-119.34,68395,California
712,Maricopa,33.0408,-112.0011,68376,Arizona
713,Rogers,36.317,-94.1531,68340,Arkansas
714,Yorba Linda,33.889,-117.7714,68319,California
715,Eagan,44.817,-93.1638,68205,Minnesota
716,Weston,26.1006,-80.4054,68148,Florida
717,Hanford,36.3274,-119.6549,68122,California
718,Bristol,36.5572,-82.2154,68083,Tennessee
719,Watsonville,36.9206,-121.7708,68020,California
721,Palatine,42.118,-88.043,67754,Illinois
722,West Des Moines,41.5521,-93.7806,67640,Iowa
723,Lynwood,33.924,-118.2016,67497,California
725,Skokie,42.036,-87.74,67444,Illinois
726,Great Falls,47.5022,-111.2996,67300,Montana
728,Corvallis,44.5698,-123.2779,67187,Oregon
729,Rockville,39.0834,-77.1553,67095,Maryland
730,Haverhill,42.7838,-71.0871,67093,Massachusetts
731,Shawnee,39.0158,-94.8076,67021,Kansas
733,Casper,42.842,-106.3208,66876,Wyoming
734,Schenectady,42.8025,-73.9275,66809,New York
735,Ames,42.0256,-93.6217,66729,Iowa
736,South Hill,47.1198,-122.2853,66713,Washington
737,Sammamish,47.6017,-122.0416,66532,Washington
738,Georgetown,30.666,-97.6966,66514,Texas
739,Delray Beach,26.455,-80.0905,66434,Florida
740,Dundalk,39.2704,-76.4942,66426,Maryland
741,Kenner,30.0109,-90.2549,66411,Louisiana
742,Ankeny,41.7288,-93.6031,66346,Iowa
743,South San Francisco,37.6538,-122.4196,66331,California
744,Castro Valley,37.7088,-122.0626,66324,California
745,Bethesda,38.9866,-77.1188,66294,Maryland
746,Morristown,36.2043,-83.3001,66220,Tennessee
747,Juana Díaz,18.0532,-66.5044,66208,Puerto Rico
748,Kankakee,41.102,-87.8643,66065,Illinois
749,Brentwood,40.7839,-73.2522,66035,New York
750,Fajardo,18.3331,-65.6589,66022,Puerto Rico
751,Bay City,43.5902,-83.8887,65704,Michigan
752,Victoria,28.8287,-96.9849,65656,Texas
753,Malden,42.4305,-71.0576,65602,Massachusetts
754,Parkersburg,39.2623,-81.542,65524,West Virginia
755,Novi,42.4786,-83.4893,65369,Michigan
756,Bozeman,45.6833,-111.0558,65279,Montana
757,Alpharetta,34.0704,-84.2738,65187,Georgia
758,Wesley Chapel,28.2106,-82.3238,65134,Florida
759,Waltham,42.3889,-71.2423,64655,Massachusetts
760,Laguna Niguel,33.5275,-117.705,64608,California
761,San Clemente,33.4499,-117.6102,64600,California
762,North Little Rock,34.7807,-92.2371,64444,Arkansas
763,Florence-Graham,33.9682,-118.2447,64109,California
764,Eden Prairie,44.8488,-93.4595,64048,Minnesota
765,Pflugerville,30.4515,-97.6018,64007,Texas
766,Burnsville,44.7648,-93.2793,63926,Minnesota
768,Millcreek,40.6892,-111.8292,63430,Utah
769,La Habra,33.9282,-117.9515,63287,California
770,Coon Rapids,45.1755,-93.3094,63269,Minnesota
771,Bossier City,32.5224,-93.6668,63168,Louisiana
772,Hamilton,39.3939,-84.5653,63127,Ohio
773,Taylor,42.226,-83.2688,63071,Michigan
775,Greenwood,39.6019,-86.1073,62914,Indiana
777,Montebello,34.0155,-118.1108,62828,California
778,Moore,35.3293,-97.4757,62633,Oklahoma
779,Council Bluffs,41.2369,-95.8516,62617,Iowa
780,Rowlett,32.9155,-96.5489,62606,Texas
781,Spring,30.0613,-95.383,62569,Texas
782,Port Charlotte,26.9918,-82.114,62531,Florida
783,Reston,38.9497,-77.3461,62453,Virginia
784,Pico Rivera,33.9901,-118.0888,62383,California
785,Dearborn Heights,42.3164,-83.2769,62334,Michigan
786,Port Orange,29.1085,-81.0137,62197,Florida
787,Encinitas,33.0492,-117.261,62140,California
789,Commerce City,39.8641,-104.843,61516,Colorado
790,Pontiac,42.6493,-83.2878,61498,Michigan
791,The Hammocks,25.67,-80.4482,61461,Florida
792,Wellington,26.6461,-80.2699,61445,Florida
793,San Rafael,37.9905,-122.5221,61158,California
794,Monterey Park,34.0497,-118.1326,61153,California
795,La Mesa,32.7703,-117.0204,61040,California
796,Woodland,38.6712,-121.75,60977,California
797,Marietta,33.9533,-84.5422,60962,Georgia
798,Chapel Hill,35.9271,-79.0391,60920,North Carolina
799,Gardena,33.8943,-118.3072,60917,California
800,Meriden,41.5369,-72.7946,60790,Connecticut
802,Revere,42.4189,-71.004,60720,Massachusetts
804,Palm Harbor,28.0847,-82.7481,60682,Florida
805,Cupertino,37.3168,-122.0466,60681,California
806,Jupiter,26.92,-80.1128,60629,Florida
807,Hendersonville,36.3063,-86.5997,60628,Tennessee
808,North Miami,25.9008,-80.1686,60449,Florida
809,Des Plaines,42.0345,-87.9008,60413,Illinois
810,Taylorsville,40.6569,-111.9493,60295,Utah
811,West Allis,43.0068,-88.0296,60220,Wisconsin
812,Sanford,28.7891,-81.2757,60215,Florida
813,Huntersville,35.406,-80.8716,60166,North Carolina
814,Euless,32.8508,-97.08,60134,Texas
815,Petaluma,38.2423,-122.6266,60050,California
816,Richland,46.2824,-119.2939,59718,Washington
817,Santee,32.8554,-116.9851,59679,California
818,White Plains,41.022,-73.7547,59452,New York
819,Hoboken,40.7452,-74.0281,59369,New Jersey
820,Kokomo,40.464,-86.1277,59263,Indiana
821,Taunton,41.9036,-71.0943,59076,Massachusetts
822,St. Clair Shores,42.4925,-82.8961,59046,Michigan
823,Towson,39.3944,-76.619,59014,Maryland
824,Caldwell,43.6453,-116.6594,58872,Idaho
825,South Whittier,33.9336,-118.0312,58800,California
826,Orland Park,41.6075,-87.8619,58622,Illinois
827,Stonecrest,33.6842,-84.1372,58602,Georgia
828,Palm Beach Gardens,26.8466,-80.1679,58482,Florida
829,Royal Oak,42.5084,-83.1539,58368,Michigan
830,Margate,26.2466,-80.2119,58331,Florida
831,Blue Springs,39.0124,-94.2721,58265,Missouri
832,Shoreline,47.7564,-122.3426,58213,Washington
833,Midwest City,35.463,-97.371,58146,Oklahoma
834,Bowie,38.9549,-76.7406,58113,Maryland
835,Apex,35.7237,-78.8743,58066,North Carolina
836,Oak Lawn,41.7139,-87.7528,58032,Illinois
837,Carson City,39.1511,-119.7476,57957,Nevada
838,Fountainebleau,25.7723,-80.346,57957,Florida
839,Queen Creek,33.2454,-111.6173,57728,Arizona
840,Leander,30.5728,-97.8618,57696,Texas
841,Bartlett,35.2337,-89.8195,57639,Tennessee
843,Coconut Creek,26.2803,-80.1842,57553,Florida
844,Kettering,39.6956,-84.1494,57503,Ohio
845,Parker,39.5084,-104.7753,57311,Colorado
847,St. Peters,38.7825,-90.6061,57289,Missouri
848,Fountain Valley,33.7105,-117.9514,57139,California
849,Berwyn,41.8433,-87.7909,56960,Illinois
850,Bel Air South,39.5022,-76.3113,56928,Maryland
851,National City,32.6654,-117.0983,56846,California
852,Lenexa,38.9609,-94.8018,56755,Kansas
853,Highland,34.1113,-117.165,56733,California
854,Arcadia,34.1342,-118.0373,56697,California
855,Mount Prospect,42.0641,-87.9375,56510,Illinois
856,Lake Havasu City,34.5006,-114.3113,56510,Arizona
857,Tinley Park,41.567,-87.8049,55988,Illinois
859,DeSoto,32.5992,-96.8633,55761,Texas
860,New Brunswick,40.487,-74.445,55671,New Jersey
861,Chicopee,42.1764,-72.5719,55636,Massachusetts
863,West Haven,41.2739,-72.9672,55518,Connecticut
864,Smyrna,33.8633,-84.5168,55460,Georgia
865,Huntington Park,33.98,-118.2167,55439,California
866,Wylie,33.0362,-96.5161,55426,Texas
867,Diamond Bar,33.9992,-117.8161,55339,California
869,Perth Amboy,40.5202,-74.2724,55046,New Jersey
870,Bradenton,27.4901,-82.5757,54918,Florida
871,Brookhaven,33.8743,-84.3314,54902,Georgia
872,Hacienda Heights,33.997,-117.9727,54841,California
874,Tigard,45.4237,-122.7845,54750,Oregon
875,Tamiami,25.7556,-80.4016,54525,Florida
876,Rocky Mount,35.9685,-77.804,54375,North Carolina
877,Yucaipa,34.0336,-117.0429,54312,California
878,Westchester,25.7471,-80.3523,54238,Florida
879,Peabody,42.5335,-70.9725,54200,Massachusetts
880,Plainfield,40.6154,-74.4157,54183,New Jersey
881,Southaven,34.9514,-89.9786,54141,Mississippi
882,Apopka,28.7015,-81.5316,54110,Florida
883,Oak Park,41.8872,-87.7899,54100,Illinois
884,Horizon West,28.4417,-81.6146,54038,Florida
885,Severn,39.1355,-76.6956,53955,Maryland
886,Paramount,33.8977,-118.1651,53904,California
887,Colton,34.0538,-117.3255,53894,California
888,Kentwood,42.8852,-85.5926,53884,Michigan
889,Aspen Hill,39.0927,-77.0826,53850,Maryland
890,Minnetonka,44.9322,-93.4598,53809,Minnesota
891,Sarasota,27.3387,-82.5432,53786,Florida
892,Wheaton,41.8561,-88.1085,53762,Illinois
893,West Sacramento,38.5557,-121.5505,53589,California
894,Casa Grande,32.9069,-111.7624,53488,Arizona
895,Normal,40.5217,-88.9884,53446,Illinois
896,Kendale Lakes,25.7081,-80.4078,53392,Florida
897,San Jacinto,33.797,-116.9916,53299,California
898,Novato,38.092,-122.5575,53214,California
899,Pinellas Park,27.8589,-82.7078,53130,Florida
900,Edina,44.8914,-93.3602,53059,Minnesota
901,Herriman,40.4899,-112.017,52860,Utah
902,Elyria,41.376,-82.106,52853,Ohio
903,Grand Island,40.9218,-98.3586,52755,Nebraska
904,Aloha,45.492,-122.8725,52704,Oregon
905,Lacey,47.0462,-122.7933,52572,Washington
906,Bentonville,36.3547,-94.2305,52565,Arkansas
907,Levittown,40.7241,-73.5125,52540,New York
908,Methuen Town,42.734,-71.1889,52536,Massachusetts
909,West New York,40.7857,-74.0094,52485,New Jersey
910,Glendora,34.1449,-117.8467,52458,California
912,Florissant,38.7996,-90.3269,52382,Missouri
913,Delano,35.7662,-119.2635,52206,California
914,Kannapolis,35.4764,-80.6408,52173,North Carolina
915,Hoffman Estates,42.064,-88.1468,52153,Illinois
916,Texas City,29.4154,-94.9682,52097,Texas
918,Placentia,33.8807,-117.8553,51951,California
919,Aliso Viejo,33.5792,-117.7289,51943,California
921,Cathedral City,33.8362,-116.4642,51836,California
922,Rosemead,34.0689,-118.0823,51698,California
923,Burien,47.4762,-122.3394,51646,Washington
924,Florin,38.4832,-121.4043,51568,California
925,Twin Falls,42.5645,-114.4613,51223,Idaho
926,Enid,36.4063,-97.87,51129,Oklahoma
927,Country Club,25.9407,-80.3102,51105,Florida
928,Dunwoody,33.9418,-84.3122,51103,Georgia
930,Palm Desert,33.7378,-116.3695,51081,California
931,Covina,34.0903,-117.8818,51061,California
932,Cuyahoga Falls,41.1641,-81.5207,50906,Ohio
934,Marana,32.4355,-111.1558,50834,Arizona
935,Mishawaka,41.6742,-86.1666,50823,Indiana
938,North Bethesda,39.0393,-77.1191,50695,Maryland
939,Milford city ,41.2255,-73.0625,50694,Connecticut
940,Collierville,35.047,-89.6987,50669,Tennessee
941,Grapevine,32.9343,-97.0742,50548,Texas
942,Summerville,33.0016,-80.1799,50318,South Carolina
943,Cypress,33.8171,-118.0386,50279,California
944,Downers Grove,41.7949,-88.0172,50209,Illinois
945,Murray,40.6498,-111.8874,50183,Utah
946,Catalina Foothills,32.3046,-110.8838,50096,Arizona
947,East Honolulu,21.2975,-157.7211,50076,Hawaii
948,Draper,40.4957,-111.8605,49978,Utah
949,Chesterfield,38.6589,-90.5803,49675,Missouri
950,Cerritos,33.8678,-118.0686,49630,California
951,Bedford,32.8464,-97.135,49576,Texas
952,St. Louis Park,44.9488,-93.3649,49539,Minnesota
953,Azusa,34.1386,-117.9124,49457,California
954,Euclid,41.5903,-81.5188,49382,Ohio
955,McLean,38.9436,-77.1943,49310,Virginia
956,Coral Gables,25.7037,-80.2715,49269,Florida
958,Jeffersonville,38.3376,-85.7026,49178,Indiana
959,Ceres,37.5952,-120.962,49132,California
960,Biloxi,30.4426,-88.9514,49061,Mississippi
962,Poway,32.9871,-117.0201,49005,California
963,Cedar Hill,32.581,-96.9591,48968,Texas
964,Portage,42.2,-85.5906,48767,Michigan
965,Rowland Heights,33.9716,-117.8912,48765,California
966,Niagara Falls,43.0921,-79.0147,48763,New York
968,El Dorado Hills,38.675,-121.049,48612,California
969,Mooresville,35.5847,-80.8266,48431,North Carolina
970,North Highlands,38.6713,-121.3721,48424,California
971,Antelope,38.7153,-121.361,48421,California
973,University,28.0771,-82.4335,48367,Florida
976,Rancho Santa Margarita,33.6318,-117.5988,48190,California
977,Tuckahoe,37.5878,-77.5858,48187,Virginia
978,Titusville,28.5727,-80.8193,48158,Florida
979,Glenview,42.0825,-87.8214,48150,Illinois
980,Wauwatosa,43.0616,-88.0347,48072,Wisconsin
981,Stillwater,36.1317,-97.0742,48055,Oklahoma
982,Minot,48.2375,-101.278,48005,North Dakota
983,La Mirada,33.9025,-118.0093,47957,California
984,Wilson,35.7311,-77.9284,47914,North Carolina
987,East Lansing,42.748,-84.4836,47427,Michigan
988,Mentor,41.6893,-81.3362,47369,Ohio
989,Bothell,47.7735,-122.2044,47355,Washington
990,San Luis Obispo,35.2669,-120.669,47257,California
991,Burleson,32.517,-97.3344,47230,Texas
992,East Providence,41.8065,-71.3565,47171,Rhode Island
994,Brea,33.9254,-117.8655,46912,California
995,Salina,38.8136,-97.6143,46896,Kansas
996,Potomac,39.0141,-77.1943,46891,Maryland
997,Farmington,36.7555,-108.1823,46696,New Mexico
998,Sicklerville,39.7452,-74.9934,46626,New Jersey
999,Ocoee,28.5796,-81.5332,46562,Florida
1000,Hilo,19.6883,-155.0863,46559,Hawaii
1001,Oro Valley,32.4208,-110.9767,46515,Arizona
1002,Fort Pierce,27.4255,-80.3431,46409,Florida
1003,Wake Forest,35.9632,-78.514,46387,North Carolina
1004,Beavercreek,39.731,-84.0624,46320,Ohio
1005,Strongsville,41.3128,-81.8313,46187,Ohio
1006,Rockwall,32.9169,-96.4374,46150,Texas
1007,Attleboro,41.9311,-71.295,46146,Massachusetts
1008,Winter Garden,28.5421,-81.5967,45978,Florida
1009,Pearl City,21.4031,-157.9566,45941,Hawaii
1010,Haltom City,32.8176,-97.2707,45777,Texas
1011,Altamonte Springs,28.6615,-81.3953,45732,Florida
1012,Hackensack,40.8891,-74.0462,45723,New Jersey
1013,Westfield,40.0341,-86.1529,45695,Indiana
